Order,Family,genus_species,Origin,year,Intentional_Release,In the wild,established_indoors_or_outdoors,source
Hymenoptera,Formicidae,"Monomorium destructor (Jerdon, 1851)",Asia,1892,0,yes,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Monomorium floricola (Jerdon, 1851)",Asia- Tropical,1990,0,no,In,"Roques, 2020"
Hymenoptera,Formicidae,"Monomorium pharaonis (Linnaeus, 1758)",tropical,1892,0,yes,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Monomorium salomonis (Linnaeus, 1758)",tropical,1881,0,yes,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Pachycondyla darwinii Forel, 1893",Unknown,"NA",0,unknown,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Paratrechina bourbonica (Forel, 1886)","Tropical, subtropical","NA",0,unknown,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Paratrechina flavipes (Smith, 1874)",Asia- Tropical,1952,0,yes,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Paratrechina jaegerskioeldi (Mayr, 1904)",Africa,1989,0,yes,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Paratrechina longicornis (Latreille, 1802)",Africa,1847,0,yes,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Paratrechina vividula (Nylander, 1846)",Cryptogenic,1881,0,no,In,"Roques, 2020"
Hymenoptera,Formicidae,Pheidole bilimeki Mayr 1870,C & S America,1952,0,no,In,"Roques, 2020"
Hymenoptera,Formicidae,"Pheidole guineensis (Fabricius, 1793)","Tropical, subtropical",1883,0,no,In,"Roques, 2020"
Hymenoptera,Formicidae,"Pheidole megacephala (Fabricius, 1793)",Africa,1847,0,yes,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Pheidole noda (Smith, 1874)",Asia,2003,0,yes,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Pheidole teneriffana Forel, 1893",Africa,1893,0,yes,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Plagiolepis alluaudi (Emery, 1894)",Asia- Temperate,1915,0,no,In,"Roques, 2020"
Hymenoptera,Formicidae,"Plagiolepis exigua Forel, 1894","Tropical, subtropical",1952,0,no,In,"Roques, 2020"
Hymenoptera,Formicidae,"Plagiolepis obscuriscapa Santschi, 1923",C & S America,"NA",0,unknown,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Pyramica membranifera (Emery, 1869)",Africa,1989,0,yes,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Strumigenys lewisi Cameron, 1886",Asia,1996,0,no,In,"Roques, 2020"
Hymenoptera,Formicidae,"Strumigenys rogeri Emery, 1890",Africa,"NA",0,no,In,"Roques, 2020"
Hymenoptera,Formicidae,"Strumigenys silvestrii Emery, 1906",North America,1989,0,yes,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Tapinoma melanocephalum (Fabricius, 1793)","Tropical, subtropical",1984,0,no,In,"Roques, 2020"
Hymenoptera,Formicidae,"Technomyrmex albipes (Smith, 1861)",Asia- Tropical,1989,0,yes,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Technomyrmex detorquens (Walker, 1859)",Asia,1937,0,no,In,"Roques, 2020"
Hymenoptera,Formicidae,"Temnothorax longispinosus Roger, 1863",North America,"NA",0,yes,Out,"Roques, 2020"
Hymenoptera,Formicidae,"Tetramorium bicarinatum (Nylander, 1846)",Asia- Tropical,2003,0,no,In,"Roques, 2020"
Hymenoptera,Formicidae,"Tetramorium insolens (Smith, 1861)","Asia, ATstralasia","NA",0,no,In,"Roques, 2020"
Hymenoptera,Formicidae,"Tetramorium lanuginosum Mayr, 1870",Asia,"NA",0,no,In,"Roques, 2020"
Hymenoptera,Formicidae,"Tetramorium simillimum (Smith, 1851)","Tropical, subtropical",1851,0,no,In,"Roques, 2020"
Hymenoptera,Ichneumonidae,"Auberteterus alternecoloratus (Cushman, 1929)",Asia- Temperate,1996,0,yes,Out,"Roques, 2020"
Hymenoptera,Ichneumonidae,"Cryptus luctuosus Cresson, 1864",North America,"NA",0,yes,Out,"Roques, 2020"
Hymenoptera,Ichneumonidae,"Cteniscus dorsalis Cresson, 1864",North America,"NA",0,yes,Out,"Roques, 2020"
Hymenoptera,Ichneumonidae,"Delomerista novita (Cresson, 1870)",North America,"NA",0,yes,Out,"Roques, 2020"
Hymenoptera,Ichneumonidae,"Ephialtes spatulatus (Townes, 1960)",North America,"NA",0,yes,Out,"Roques, 2020"
Hymenoptera,Ichneumonidae,"Itoplectis conquisitor (Say,1835)",North America,1972,1,yes,Out,"Roques, 2020"
Hymenoptera,Megachilidae,Megachile disjunctiformis,Asia,2011,0,yes,Out,"Roques, 2020"
Hymenoptera,Megachilidae,Megachile sculpturalis,Asia,2009,0,yes,Out,"Roques, 2020"
Hymenoptera,Megachilidae,"Osmia cornifrons (Radoszkowski, 1887)",Asia- Temperate,1970,1,yes,Out,"Roques, 2020"
Hymenoptera,Mymaridae,"Anaphes nitens (Girault, 1928)",Australasia,1977,1,yes,Out,"Roques, 2020"
Hymenoptera,Mymaridae,"Polynema striaticorne Girault, 1911",North America,1966,1,yes,Out,"Roques, 2020"
Hymenoptera,Pamphiliidae,"Cephalcia alashanica (Gussakovskij, 1935)",Asia- Temperate,1986,0,yes,Out,"Roques, 2020"
Hymenoptera,Perilampidae,"Steffanolampus salicetum (Steffan, 1952)",North America,1876,0,yes,Out,"Roques, 2020"
Hymenoptera,Platygastridae,"Amitus fuscipennis MacGown & Nebeker, 1978",North America,1980,1,no,In,"Roques, 2020"
Hymenoptera,Platygastridae,"Amitus spiniferus (BrÂthes, 1914)","Tropical, subtropical",1971,1,no,In,"Roques, 2020"
Hymenoptera,Platygastridae,Platygaster robiniae,North America,2005,0,yes,Out,"Roques, 2020"
Hymenoptera,Pteromalidae,"Anisopteromalus calandrae (Howard, 1881)",Cryptogenic,1911,1,yes,Out,"Roques, 2020"
Hymenoptera,Pteromalidae,"Halticoptera daci Silvestri, 1914",Africa,1957,1,yes,Out,"Roques, 2020"
Hymenoptera,Pteromalidae,"Mesopolobus modestus (Silvestri, 1914)",Africa,1974,0,yes,Out,"Roques, 2020"
Hymenoptera,Pteromalidae,"Mesopolobus pinus Hussey, 1960",North America,1953,0,yes,Out,"Roques, 2020"
Hymenoptera,Pteromalidae,"Mesopolobus spermotrophus Husey, 1960",North America,1952,0,yes,Out,"Roques, 2020"
Hymenoptera,Pteromalidae,"Monoksa dorsiplana Boucek, 1991",C & S America,1980,0,unknown,Out,"Roques, 2020"
Hymenoptera,Pteromalidae,"Moranila californica (Howard, 1881)",Australasia,1973,0,yes,Out,"Roques, 2020"
Hymenoptera,Pteromalidae,"Muscidifurax raptor Girault & Sanders, 1910",North America,1954,1,yes,Out,"Roques, 2020"
Hymenoptera,Pteromalidae,"Paracarotomus cephalotes Ashmead, 1894",North America,1976,0,yes,Out,"Roques, 2020"
Hymenoptera,Pteromalidae,Spalangia cameroni Perkins 1910,North America,1969,1,yes,Out,"Roques, 2020"
Hymenoptera,Pteromalidae,"Theocolax elegans (Westwood, 1874)",Cryptogenic,1957,1,yes,Out,"Roques, 2020"
Hymenoptera,Pteromalidae,"Urolepis rufipes (Ashmead, 1896)",North America,1989,1,yes,Out,"Roques, 2020"
Hymenoptera,Scelionidae,"Duta tenuicornis (Dodd, 1920)",Australasia,1989,0,yes,Out,"Roques, 2020"
Hymenoptera,Scelionidae,"Gryon leptocorisae (Howard, 1885)",North America,"NA",0,yes,Out,"Roques, 2020"
Hymenoptera,Scelionidae,"Telenomus busseolae Gahan, 1922",Africa,"NA",0,yes,Out,"Roques, 2020"
Hymenoptera,Scelionidae,Trissolcus japonicus,China,2017,0,yes,Out,"Roques, 2020"
Hymenoptera,Scelionidae,Trissolcus mitsukurii,Asia,2018,0,yes,Out,"Bout, 2021"
Hymenoptera,Signiphoridae,"Chartocerus niger (Ashmead, 1900)",North America,"NA",0,unknown,Out,"Roques, 2020"
Hymenoptera,Siricidae,"Sirex areolatus (Cresson, 1867)",North America,1995,0,yes,Out,"Roques, 2020"
Hymenoptera,Siricidae,"Urocerus albicornis (Fabricius, 1781)",North America,1991,0,yes,Out,"Roques, 2020"
Hymenoptera,Sphecidae,"Isodontia mexicana (Saussure, 1867)",North America,1960,0,yes,Out,"Roques, 2020"
Hymenoptera,Sphecidae,"Sceliphron cementarium (Drury, 1773)",North America,1945,0,yes,Out,"Roques, 2020"
Hymenoptera,Sphecidae,"Sceliphron curvatum (Smith, 1870)",Asia- Temperate,1979,0,yes,Out,"Roques, 2020"
Hymenoptera,Sphecidae,"Sceliphron deforme (Smith, 1856)",Asia- Temperate,1998,0,yes,Out,"Roques, 2020"
Hymenoptera,Tenthredinidae,"Nematus (Pteronidea) tibialis Newman, 1837",North America,1825,0,yes,Out,"Roques, 2020"
Hymenoptera,Tenthredinidae,Nematus lipovskyi,North America,2010,0,yes,Out,"Roques, 2020"
Hymenoptera,Tenthredinidae,"Nematus lipovskyi Smith, 1974",North America,2010,0,yes,Out,"Roques, 2020"
Hymenoptera,Tenthredinidae,"Pachynematus itoi Okutani, 1955",Asia- Temperate,1971,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Eridontomerus isosomatis (Riley, 1882)",North America,1912,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Megastigmus aculeatus nigroflavus Hoffmeyer, 1929",North America,1966,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Megastigmus atedius Walker, 1851",North America,1954,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Megastigmus borriesi Crosby, 1913",Asia- Temperate,1969,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Megastigmus lasiocarpae Crosby, 1913",North America,1969,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Megastigmus milleri Milliron, 1949",North America,1952,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Megastigmus nigrovariegatus Ashmead, 1890",North America,1987,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Megastigmus pinsapinis Hoffmeyer, 1931",Africa,1858,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Megastigmus pinus Parfitt, 1857",North America,1931,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Megastigmus rafni Hoffmeyer, 1929",North America,1952,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Megastigmus schimitscheki Novitzky, 1954",Asia- Temperate,1994,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Megastigmus specularis Walley, 1932",North America,1945,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Megastigmus spermotrophus Wachtl, 1893",North America,1893,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Megastigmus transvaalensis (Hussey, 1956)",Africa,1962,0,yes,Out,"Roques, 2020"
Hymenoptera,Torymidae,"Torymus sinensis Kamijo, 1982",Asia- Temperate,"NA",1,yes,Out,"Roques, 2020"
Hymenoptera,Trichogrammatidae,"Megaphragma mymaripenne Timberlake, 1924",Asia- Tropical,1995,1,yes,Out,"Roques, 2020"
Hymenoptera,Trichogrammatidae,"Oligosita distincta (Silvestri, 1915)",Africa,1939,0,yes,Out,"Roques, 2020"
Hymenoptera,Trichogrammatidae,"Oligosita sanguinea (Girault, 1911)",North America,1949,0,yes,Out,"Roques, 2020"
Hymenoptera,Trichogrammatidae,"Trichogramma achaeae Nagaraja & Nagarkatti, 1970",Asia,1987,1,yes,Out,"Roques, 2020"
Hymenoptera,Trichogrammatidae,"Trichogramma chilonis Ishii, 1941",Asia,1985,1,yes,Out,"Roques, 2020"
Hymenoptera,Trichogrammatidae,"Trichogramma dendrolimi Matsumura, 1926",Asia,1978,1,yes,Out,"Roques, 2020"
Hymenoptera,Trichogrammatidae,"Trichogramma minutum Riley, 1871",Cryptogenic,1957,1,yes,Out,"Roques, 2020"
Hymenoptera,Trichogrammatidae,"Trichogramma perkinsi Girault, 1912",Asia,1984,1,yes,Out,"Roques, 2020"
Hymenoptera,Trichogrammatidae,"Trichogramma pretiosum Riley, 1879",Cryptogenic,1975,1,yes,Out,"Roques, 2020"
Hymenoptera,Trichogrammatidae,"Uscana johnstoni (Waterston, 1926)",Africa,1970,1,yes,Out,"Roques, 2020"
Hymenoptera,Trichogrammatidae,"Uscana semifumipennis Girault, 1911",North America,1963,1,yes,Out,"Roques, 2020"
Hymenoptera,Vespidae,"Vespa velutina nigrithorax du Buysson, 1905",Asia- Temperate,2004,0,yes,Out,"Roques, 2020"
Lepidoptera,Agonoxenidae,"Haplochrois theae (Kusnetzov, 1916)",Asia,1915,0,yes,Out,"Roques, 2020"
Lepidoptera,Arctiidae,"Hyphantria cunea (Drury, 1773)",North America,1940,0,yes,Out,"Roques, 2020"
Lepidoptera,Batrachedridae,Batrachedra enormis,N America,2016,0,yes,Out,"Roques, 2020"
Lepidoptera,Blastobasidae,"Blastobasis adustella Walsingham, 1894","Africa, Macaronesia (PT-MAD)",1902,0,yes,Out,"Roques, 2020"
Lepidoptera,Blastobasidae,"Blastobasis decolorella (Wollaston, 1858)","Africa, Macaronesia (PT-MAD)",1946,0,yes,Out,"Roques, 2020"
Lepidoptera,Blastobasidae,Blastobasis glandulella,North America,1980,0,yes,Out,"Landry, 2013"
Lepidoptera,Blastobasidae,"Blastobasis lacticolella Rebel, 1940","Africa, Macaronesia (PT-MAD)",1946,0,yes,Out,"Roques, 2020"
Lepidoptera,Blastobasidae,"Blastobasis maroccanella Amsel, 1952","Africa, Macaronesia (PT-MAD)",1990,0,yes,Out,"Roques, 2020"
Lepidoptera,Blastobasidae,"Blastobasis rebeli Karsholt & Sinev, 2004","Africa, Macaronesia (PT-MAD)",1998,0,yes,Out,"Roques, 2020"
Lepidoptera,Blastobasidae,Blastobasis tarda,Australia,2002,0,yes,Out,"Landry, 2013"
Lepidoptera,Bucculatricidae,"Bucculatrix chrysanthemella (Rebel, 1896)",Africa (Macaronesia),2007,0,yes,Out,"Roques, 2020"
Lepidoptera,Castniidae,"Paysandisia archon (Burmeister, 1879)",Neotropics (South America),1995,0,yes,Out,"Roques, 2020"
Lepidoptera,Cosmopterigidae,Anatrachyntis badia,North America,2001,0,yes,Out,"Heckford, 2004"
Lepidoptera,Cosmopterigidae,"Anatrachyntis simplex (Walsingham, 1891)",Asia- Tropical,1999,0,yes,Out,"Roques, 2020"
Lepidoptera,Cosmopterigidae,"Ascalenia acaciella ChrÅ½tien, 1915",Africa,2001,0,yes,Out,"Roques, 2020"
Lepidoptera,Cosmopterigidae,"Bifascioides leucomelanellus (Rebel, 1917)",Africa,2004,0,yes,Out,"Roques, 2020"
Lepidoptera,Crambidae,Leucinodes laisalis,Africa,1987,0,yes,Out,"Roques, 2020"
Lepidoptera,Crambidae,Musotima nitidalis,New Zealand,2009,0,yes,Out,"Roques, 2020"
Lepidoptera,Gelechiidae,"Coleotechnites piceaella (Kearfott, 1903)",North America,1952,0,yes,Out,"Roques, 2020"
Lepidoptera,Gelechiidae,"Keiferia lycopersicella (Walsingham, 1897)",south america,2008,0,yes,Out,"Roques, 2020"
Lepidoptera,Gelechiidae,"Pectinophora gossypiella (Saunders, 1844)",Australasia,1935,0,yes,Out,"Roques, 2020"
Lepidoptera,Gelechiidae,"Phthorimaea operculella (Zeller, 1873)",Neotropics (South America),1899,0,yes,Out,"Roques, 2020"
Lepidoptera,Gelechiidae,"Sitotroga cerealella (Olivier, 1789)",Australasia,1790,0,yes,Out,"Roques, 2020"
Lepidoptera,Gelechiidae,"Tecia solanivora (Povolny, 1973)",Neotropics,1999,0,yes,Out,"Roques, 2020"
Lepidoptera,Gelechiidae,"Tuta absoluta (Meyrick, 1917)",Neotropics,2006,0,yes,Out,"Roques, 2020"
Lepidoptera,Geometridae,"Pseudocoremia suavis Butler, 1879",Australasia (New Zealand),2007,0,yes,Out,"Roques, 2020"
Lepidoptera,Gracillariidae,"Caloptilia azaleella (Brants, 1913)",E Asia,1920,0,yes,Out,"Roques, 2020"
Lepidoptera,Gracillariidae,"Parectopa robiniella Clemens, 1863",North America,1970,0,yes,Out,"Roques, 2020"
Lepidoptera,Gracillariidae,"Phyllocnistis citrella (Stainton, 1856)",Asia,1993,0,yes,Out,"Roques, 2020"
Lepidoptera,Gracillariidae,"Phyllocnistis vitegenella Clemens, 1859",North America,1997,0,yes,Out,"Roques, 2020"
Lepidoptera,Gracillariidae,"Phyllonorycter issikii (Kumata, 1963)",E Asia,1985,0,yes,Out,"Roques, 2020"
Lepidoptera,Gracillariidae,"Phyllonorycter leucographella (Zeller, 1850)",SW Asia,1850,0,yes,Out,"Roques, 2020"
Lepidoptera,Gracillariidae,"Phyllonorycter platani (Staudinger, 1870)",Cryptogenic,1870,0,yes,Out,"Roques, 2020"
Lepidoptera,Gracillariidae,"Phyllonorycter robiniella (Clemens, 1859)",North America,1983,0,yes,Out,"Roques, 2020"
Lepidoptera,Heliozelidae,"Antispila oinophylla van Nieukerken & Wagner, sp. n.",North america,2006,0,yes,Out,"Roques, 2020"
Lepidoptera,Heliozelidae,Coptodisca juglandella (Chambers),North America,2010,0,yes,Out,"Roques, 2020"
Lepidoptera,Limacodidae,Acharia stimulea,North America,2007,0,yes,Out,"Roques, 2020"
Lepidoptera,Lycaenidae,"Cacyreus marshalli Butler, 1898",Africa,1987,0,yes,Out,"Roques, 2020"
Lepidoptera,Noctuidae,"Acontia (Emmelia) candefacta (HÅ¸bner, 1827)",North America,1967,0,yes,Out,"Roques, 2020"
Lepidoptera,Noctuidae,"Araeopteron ecphaea (Hampson, 1914)",Africa,1987,0,unknown,Out,"Roques, 2020"
Lepidoptera,Noctuidae,"Callopistria maillardi (GuenÅ½e, 1862)","Oriental, australasia, Pacific and Africa)",1983,0,no,In,"Roques, 2020"
Lepidoptera,Noctuidae,"Chrysodeixis acuta (Walker, 1858)",Cryptogenic (Tropical/subtropical),1998,0,yes,Out,"Roques, 2020"
Lepidoptera,Noctuidae,"Chrysodeixis eriosoma (Doubleday, 1843)",Australasia,1998,0,yes,Out,"Roques, 2020"
Lepidoptera,Noctuidae,Garella musculana,central Asia,2008,0,yes,Out,"Roques, 2020"
Lepidoptera,Noctuidae,"Spodoptera litura (Fabricius, 1775)",Asia-Tropical,1978,0,yes,Out,"Roques, 2020"
Lepidoptera,Nolidae,"Earias roseifera Butler, 1881",Asia,2016,0,yes,Out,"Roques, 2020"
Lepidoptera,Nolidae,"Earias vittella (Fabricius, 1794)",Asia,2003,0,yes,Out,"Roques, 2020"
Lepidoptera,Nymphalidae,"Danaus chrysippus (L., 1758)",Africa,1982,0,yes,Out,"Roques, 2020"
Lepidoptera,Nymphalidae,"Danaus plexippus (L., 1758)",North America,1887,0,yes,Out,"Roques, 2020"
Lepidoptera,Oecophoridae,Barea asbolaea,Australasia,2004,0,yes,Out,"Roques, 2020"
Lepidoptera,Oecophoridae,"Borkhausenia nefrax Hodges, 1974",North America,1961,0,yes,Out,"Roques, 2020"
Lepidoptera,Oecophoridae,"Eratophyes amasiella (Herrich-SchÅ ffer, 1854)",Asia (Turkey),1972,0,yes,Out,"Roques, 2020"
Lepidoptera,Oecophoridae,"Neomariania rebeli (Walsingham, 1894)","Africa, Macaronesia (PT-MAD and ES-CAN)",1986,0,yes,Out,"Roques, 2020"
Lepidoptera,Oecophoridae,"Tachystola acroxantha (Meyrick, 1885)",Australasia,1908,0,yes,Out,"Roques, 2020"
Lepidoptera,Pterophoridae,"Lantanophaga pusillidactylus  (Walker, 1864)",C & S America,1973,0,yes,Out,"Roques, 2020"
Lepidoptera,Pterophoridae,"Megalorhipida leucodactylus  (Fabricius, 1794)","tropicalÃŠ, type locality Virgin Islands)",1996,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Agassiziella angulipennis (Hampson, 1891)",Asia,1977,0,no,In,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Arenipses sabella Hampson, 1901","Africa (North Africa, Middle east)",1999,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Cadra cautella (Walker, 1863)",Cryptogenic (type locality: India),1916,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Cadra figulilella (Gregson, 1871)","Cryptogenic (type locality: Liverpool, England)",1871,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Chilo partellus (Swinhoe, 1885)
",Asia,2011,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Chilo suppressalis (Walker, 1863)",Asia,1949,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Corcyra cephalonica (Stainton, 1866)","Cryptogenic (Tropical, subtropical, (type locality, Great Britain)",1866,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Cydalima perspectalis (Walker, 1859)",Asia,2007,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Diplopseustis perieresalis (Walker, 1859)",Asia,2000,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Elophila difflualis (Snellen, 1880)",Asia,1978,0,no,In,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,Elophila manilensis,Asia-Tropical,1978,0,no,In,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Elophila melagynalis (Agassiz, 1978)",Asia- Tropical,1978,0,no,In,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Elophila obliteralis (Walker, 1859)",North America,1968,0,no,In,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Ephestia elutella (HÅ¸bner, 1796)","Cryptogenic (type locality, Germany)",1796,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Ephestia kuehniella Zeller, 1879",Cryptogenic(no type locality),1879,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Eustixia pupula HÅ¸bner, 1823",North America,1997,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Herpetogramma licarsisalis (Walker, 1859)","Cryptogenic (type locality: Malaysia: Sarawak, Old world tropics: Asia and Africa)",1994,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Leucinodes orbonalis (GuenÅ½e, 1854)",Africa,2004,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Paralipsa gularis (Zeller, 1877)",SE Asia (type locality: Japan),1921,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,Paramyelois transitella,North America,1870,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Parapoynx bilinealis Snellen, 1876",Asia-Tropical,1978,0,no,In,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,Parapoynx crisonalis (Walker 1859),Asia-Tropical,1979,0,no,In,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Parapoynx diminutalis Snellen, 1880",Old world tropics: Asia and Africa),1977,0,no,In,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Parapoynx fluctuosalis (Zeller, 1852)","Cryptogenic (ES, Asia and Africa, type locality, Natal)",1979,0,no,In,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,Parapoynx obscuralis Grote 1881,North America,1967,0,no,In,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Parapoynx polydectalis Walker, 1859",Australasia,1979,0,no,In,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Phycita diaphana  (Staudinger, 1870)","Cryptogenic (type locality: Spain, Malaga)",1870,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Plodia interpunctella (HÅ¸bner, 1813)",Cryptogenic (no type locality),1813,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Pseudarenipses insularum Speidel & Schmitz, 1991","Cryptogenic (type locality: Tenerife, Santa Cruz)",2002,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Spoladea recurvalis (Fabricus, 1775)",Tropics: Asia (type locality: India Orientali)  South America and Africa,1968,0,yes,Out,"Roques, 2020"
Lepidoptera,Pyralidae + Crambidae,"Vitula edmandsii (Packard, 1865) ssp. serratilineella Ragonot, 1887",North America,1947,0,yes,Out,"Roques, 2020"
Lepidoptera,Saturniidae,"Antheraea pernyi (GuÅ½rin-MÅ½neville, 1855)",Asia,1900,1,yes,Out,"Roques, 2020"
Lepidoptera,Saturniidae,"Antheraea yamamai (GuÅ½rin-MÅ½neville, 1861)",Asia,1867,1,yes,Out,"Roques, 2020"
Lepidoptera,Saturniidae,"Samia cynthia (Drury, 1773)",Asia,1854,1,yes,Out,"Roques, 2020"
Lepidoptera,Scythrididae,Scythris sinensis,East Asia,1970,0,yes,Out,"Landry, 2013"
Lepidoptera,Tineidae,"Opogona omoscopa (Meyrick, 1893)",Africa,1923,0,yes,Out,"Roques, 2020"
Lepidoptera,Tineidae,"Opogona sacchari (Bojer, 1856)",C. Africa,1910,0,yes,Out,"Roques, 2020"
Lepidoptera,Tineidae,"Praeacedes atomosella (Walker, 1863)",Cryptogenic  (type locality: Sierra Leone),<1979,0,yes,Out,"Roques, 2020"
Lepidoptera,Tineidae,"Psychoides filicivora (Meyrick, 1937)",Asia (type locality: Ireland),1909,0,yes,Out,"Roques, 2020"
Lepidoptera,Tineidae,"Tinea pallescentella Stainton, 1851",Neotropics (South America),1840,0,yes,Out,"Roques, 2020"
Lepidoptera,Tineidae,"Tinea translucens Meyrick, 1917",S Asia (type locality: Pakistan),1856,0,yes,Out,"Roques, 2020"
Lepidoptera,Tineidae,"Tineola bisselliella (Hummel, 1823)","Cryptogenic (type locality, Europe)",1794,0,yes,Out,"Roques, 2020"
Lepidoptera,Tortricidae,"Acleris undulana (Walsingham, 1900)",Asia,1998,0,yes,Out,"Roques, 2020"
Lepidoptera,Tortricidae,"Clepsis peritana (Clemens, 1860)",North America,1979,0,yes,Out,"Roques, 2020"
Lepidoptera,Tortricidae,"Cryptophlebia leucotreta (Meyrick, 1927)",Africa,1965,0,yes,Out,"Roques, 2020"
Lepidoptera,Tortricidae,"Dichelia cedricola (Diakonoff, 1974)",Asia,2001,0,yes,Out,"Roques, 2020"
Lepidoptera,Tortricidae,"Epichoristodes acerbella (Walker, 1864)",Africa,1960,0,yes,Out,"Roques, 2020"
Lepidoptera,Tortricidae,"Epinotia algeriensis Chambon, 1990",Africa,1990,0,yes,Out,"Roques, 2020"
Lepidoptera,Tortricidae,"Epinotia cedricida Diakonoff, 1969",Africa,1968,0,yes,Out,"Roques, 2020"
Lepidoptera,Tortricidae,"Epiphyas postvittana (Walker, 1863)",Australasia,1911,0,yes,Out,"Roques, 2020"
Lepidoptera,Tortricidae,"Grapholita molesta (Busck, 1916)",Asia,1920,0,yes,Out,"Roques, 2020"
Lepidoptera,Tortricidae,"Lozotaenia cedrivora Chambon, 1990",Africa,1968,0,yes,Out,"Roques, 2020"
Lepidoptera,Tortricidae,Platynota stultana,Central America,2005,0,yes,Out,"Roques, 2020"
Lepidoptera,Yponomeutidae,"Argyresthia cupressella Walsingham, 1890",North America,1997,0,yes,Out,"Roques, 2020"
Lepidoptera,Yponomeutidae,"Argyresthia thuiella (Packard, 1871)",North America,1971,0,yes,Out,"Roques, 2020"
Lepidoptera,Yponomeutidae,"Prays citri (MilliÂre, 1873)",Asia,1877,0,yes,Out,"Roques, 2020"
Lepidoptera,Yponomeutidae,"Prays peregrina Agassiz, 2007",Cryptogenic,2003,0,yes,Out,"Roques, 2020"
Neuroptera,Hemerobiidae,Hemerobius bolivari,South america,2012,0,yes,Out,"Roques, 2020"
